time,freq,dur,vel,name,hand
0.000000,61.735413,0.208334,0.708661,B1,left
0.208333,123.470825,0.208334,0.708661,B2,left
0.208333,554.365262,0.104167,0.708661,C#5,right
0.208333,739.988845,0.104167,0.708661,F#5,right
0.416667,61.735413,0.208334,0.708661,B1,left
0.416667,554.365262,0.208334,0.708661,C#5,right
0.416667,739.988845,0.208334,0.708661,F#5,right
0.625000,123.470825,0.208334,0.708661,B2,left
0.625000,493.883301,0.208334,0.708661,B4,right
0.625000,659.255114,0.208334,0.708661,E5,right
0.833334,61.735413,0.208334,0.708661,B1,left
0.833334,554.365262,0.208334,0.708661,C#5,right
0.833334,739.988845,0.208334,0.708661,F#5,right
1.041667,123.470825,0.208334,0.708661,B2,left
1.041667,739.988845,0.104167,0.708661,F#5,right
1.041667,987.766603,0.104167,0.708661,B5,right
1.250001,61.735413,0.208334,0.708661,B1,left
1.250001,554.365262,0.208334,0.708661,C#5,right
1.250001,739.988845,0.208334,0.708661,F#5,right
1.458334,61.735413,0.208334,0.708661,B1,left
1.458334,123.470825,0.208334,0.708661,B2,left
1.458334,493.883301,0.208334,0.708661,B4,right
1.458334,659.255114,0.208334,0.708661,E5,right
1.666668,46.249303,0.208334,0.708661,F#1,left
1.666668,369.994423,0.208334,0.708661,F#4,right
1.666668,554.365262,0.208334,0.708661,C#5,right
1.875001,92.498606,0.208334,0.708661,F#2,left
1.875001,440.000000,0.208334,0.708661,A4,right
2.083335,46.249303,0.208334,0.708661,F#1,left
2.083335,493.883301,0.208334,0.708661,B4,right
2.291669,92.498606,0.208334,0.708661,F#2,left
2.291669,554.365262,0.208334,0.708661,C#5,right
2.500002,46.249303,0.208334,0.708661,F#1,left
2.500002,587.329536,0.208334,0.708661,D5,right
2.708336,92.498606,0.208334,0.708661,F#2,left
2.708336,739.988845,0.104167,0.708661,F#5,right
2.812502,587.329536,0.104167,0.708661,D5,right
2.916669,46.249303,0.208334,0.708661,F#1,left
2.916669,554.365262,0.208334,0.708661,C#5,right
3.125003,46.249303,0.208334,0.708661,F#1,left
3.125003,92.498606,0.208334,0.708661,F#2,left
