time,freq,dur,vel,name,hand
8.561530,311.126984,0.125874,0.551181,D#4,right
8.655935,138.591315,0.161538,0.535433,C#3,left
8.786005,415.304698,0.457342,0.582677,G#4,right
9.012578,69.295658,0.132168,0.527559,C#2,left
9.012578,466.163762,0.264335,0.590551,A#4,right
9.144746,138.591315,0.065035,0.543307,C#3,left
9.243347,415.304698,0.602097,0.574803,G#4,right
9.339851,69.295658,0.505594,0.543307,C#2,left
9.339851,261.625565,0.629370,0.590551,C4,right
9.339851,349.228231,0.255944,0.590551,F4,right
9.595795,349.228231,0.281119,0.535433,F4,right
9.845445,415.304698,0.092308,0.590551,G#4,right
9.937752,69.295658,0.065035,0.511811,C#2,left
9.937752,415.304698,0.713286,0.559055,G#4,right
10.065724,138.591315,0.356643,0.535433,C#3,left
10.290199,69.295658,0.062937,0.527559,C#2,left
10.390899,311.126984,0.130070,0.551181,D#4,right
10.520969,138.591315,0.193007,0.535433,C#3,left
10.651038,415.304698,0.446853,0.582677,G#4,right
10.844045,69.295658,0.127972,0.527559,C#2,left
10.844045,466.163762,0.285314,0.574803,A#4,right
10.972017,138.591315,0.157342,0.543307,C#3,left
11.097891,415.304698,0.568531,0.582677,G#4,right
11.194394,65.406391,0.247552,0.551181,C2,left
11.194394,130.812783,0.247552,0.566929,C3,left
11.194394,233.081881,0.123776,0.559055,A#3,left
11.194394,329.627557,0.247552,0.598425,E4,right
11.441947,65.406391,0.255944,0.440945,C2,left
11.441947,130.812783,0.255944,0.496063,C3,left
11.441947,233.081881,0.224475,0.527559,A#3,left
11.441947,329.627557,0.287412,0.519685,E4,right
11.666422,415.304698,0.125874,0.590551,G#4,right
11.792296,65.406391,0.096503,0.503937,C2,left
11.792296,415.304698,0.704894,0.543307,G#4,right
11.888799,130.812783,0.127972,0.551181,C3,left
12.113275,65.406391,0.127972,0.527559,C2,left
12.241246,311.126984,0.161538,0.566929,D#4,right
12.367120,130.812783,0.098601,0.543307,C3,left
12.497190,415.304698,0.320979,0.574803,G#4,right
12.688099,65.406391,0.098601,0.511811,C2,left
12.688099,466.163762,0.289510,0.566929,A#4,right
12.818169,130.812783,0.125874,0.551181,C3,left
12.944043,415.304698,0.157342,0.566929,G#4,right
13.040546,87.307058,0.247552,0.503937,F2,left
13.069917,261.625565,0.669230,0.566929,C4,right
13.069917,523.251131,0.834964,0.574803,C5,right
13.288099,87.307058,0.352447,0.527559,F2,left
13.321665,174.614116,0.255944,0.511811,F3,left
13.541944,415.304698,0.134266,0.582677,G#4,right
13.640546,87.307058,0.163636,0.519685,F2,left
13.676210,415.304698,0.360839,0.559055,G#4,right
13.772714,174.614116,0.197203,0.519685,F3,left
13.869217,466.163762,0.300000,0.566929,A#4,right
14.005580,87.307058,0.132168,0.527559,F2,left
14.005580,523.251131,0.132168,0.543307,C5,right
14.104182,554.365262,0.291608,0.535433,C#5,right
14.232154,174.614116,0.195105,0.511811,F3,left
14.330755,523.251131,0.289510,0.527559,C5,right
14.555230,87.307058,0.159440,0.519685,F2,left
14.555230,466.163762,0.159440,0.574803,A#4,right
