time,freq,dur,vel,name,hand
10.616754,932.327523,0.223734,0.559055,A#5,right
10.807826,103.826174,0.545454,0.559055,G#2,left
10.807826,493.883301,0.258029,0.566929,B4,right
10.807826,987.766603,0.352749,0.590551,B5,right
11.002164,466.163762,0.351116,0.566929,A#4,right
11.002164,932.327523,0.189439,0.559055,A#5,right
11.160574,207.652349,0.225367,0.582677,G#3,left
11.160574,246.941651,0.158410,0.574803,B3,left
11.160574,987.766603,0.416439,0.582677,B5,right
11.191603,155.563492,0.225367,0.511811,D#3,left
11.353280,103.826174,0.191072,0.566929,G#2,left
11.353280,466.163762,0.622209,0.574803,A#4,right
11.353280,932.327523,0.342950,0.566929,A#5,right
0.047360,311.126984,0.303756,0.574803,D#4,right
0.047360,622.253967,0.367446,0.566929,D#5,right
0.199238,92.498606,0.279259,0.574803,F#2,left
0.305389,138.591315,0.213936,0.527559,C#3,left
0.305389,233.081881,0.213936,0.582677,A#3,left
0.320087,369.994423,0.094720,0.559055,F#4,right
